date,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
2016-1-28T8Z,93,87,80,99,69,63,49,33,48,51,90,46,76,65,75,67,66,78,77,81,74,87,74,94,79,77,89,74,73,75,100,32,50,28,28,32
2016-1-28T9Z,93,81,92,100,47,65,36,33,54,51,86,52,74,64,86,64,64,85,74,75,68,93,75,94,79,77,92,73,71,92,100,31,48,27,27,31
2016-1-28T10Z,93,78,89,100,50,67,39,40,57,52,88,52,74,69,88,69,81,85,74,100,68,93,69,94,79,78,100,73,67,88,100,27,35,26,26,27
2016-1-28T11Z,92,76,86,100,54,70,44,48,62,55,92,52,73,69,91,68,100,84,74,99,68,93,69,94,79,78,99,82,70,85,100,34,48,41,41,33
2016-1-28T12Z,87,81,85,93,50,70,55,59,58,41,92,51,78,74,69,83,86,85,74,100,80,100,92,94,79,92,92,73,79,79,100,25,41,25,25,25
2016-1-28T13Z,93,93,93,93,72,46,51,56,63,58,58,60,56,74,69,60,74,85,74,100,85,93,69,100,79,86,79,67,85,92,100,34,33,25,25,27
2016-1-28T14Z,93,94,86,93,40,75,55,48,63,59,58,59,56,74,91,60,74,86,80,100,85,93,74,100,73,82,86,96,63,54,97,34,100,26,26,34
2016-1-28T15Z,87,87,86,81,40,75,41,47,68,68,58,52,56,65,91,52,74,74,69,93,84,93,64,94,73,80,59,64,68,53,97,43,37,33,33,43
2016-1-28T16Z,85,93,100,93,46,75,44,45,50,73,57,51,55,65,91,51,73,73,68,92,69,93,64,94,74,80,58,60,68,43,96,44,37,42,42,43
2016-1-28T17Z,81,100,42,87,26,41,39,40,35,39,38,35,51,66,63,43,60,52,65,62,69,93,65,100,59,80,51,48,68,41,93,57,39,100,100,57
2016-1-28T18Z,76,99,34,87,25,25,38,35,35,38,45,30,51,43,68,52,69,42,74,29,69,93,75,94,51,74,55,44,74,81,93,75,42,100,100,91
2016-1-28T19Z,66,81,81,93,22,28,30,23,35,36,28,31,33,40,63,40,64,39,49,50,74,87,52,94,48,69,48,41,74,87,93,61,31,100,100,70
2016-1-28T20Z,62,90,82,84,20,28,28,27,33,29,30,38,35,47,68,43,71,43,56,71,76,87,56,94,49,74,59,48,82,88,91,65,33,100,100,65
2016-1-28T21Z,64,66,32,76,18,11,26,20,27,23,25,22,29,40,58,37,74,34,71,70,74,87,65,94,41,74,55,48,83,100,91,65,41,100,100,65
2016-1-28T22Z,76,64,50,73,22,18,24,20,26,23,22,22,30,41,60,39,74,32,70,55,80,99,68,97,45,86,59,51,89,100,91,65,100,100,100,65
2016-1-28T23Z,79,62,71,71,28,28,23,22,25,24,20,22,32,43,63,43,74,30,69,40,87,100,73,94,51,85,64,65,89,100,90,64,100,100,100,67
2016-1-29T0Z,76,60,60,75,20,28,24,26,25,25,25,29,36,47,67,47,69,33,69,66,86,93,79,88,51,93,74,55,80,100,91,65,60,100,100,65
2016-1-29T1Z,77,58,48,81,11,28,26,31,25,27,31,37,41,52,73,52,64,37,69,66,86,93,86,88,51,93,86,55,78,100,90,65,65,100,100,65
2016-1-29T2Z,87,75,69,86,27,51,47,38,46,37,36,50,50,68,70,60,81,49,72,70,84,93,81,88,56,93,76,59,69,100,87,70,100,100,100,70
2016-1-29T3Z,85,81,100,93,23,69,34,37,35,51,37,70,50,60,92,56,100,48,80,69,86,93,82,88,55,92,86,59,71,100,87,70,93,100,100,70
2016-1-29T4Z,81,81,56,93,63,50,39,49,68,31,43,53,54,69,92,69,100,45,86,65,78,93,70,88,80,87,86,59,86,100,92,70,48,100,100,70
2016-1-29T5Z,75,81,72,100,71,58,45,46,68,41,58,53,70,82,92,64,54,45,74,69,74,87,70,93,74,80,59,74,86,100,92,70,48,100,100,70
2016-1-29T6Z,81,87,60,93,71,58,52,46,68,38,70,50,75,82,100,74,54,52,74,64,68,87,80,88,74,86,69,74,86,100,92,66,45,80,80,66
2016-1-29T7Z,87,87,100,93,76,65,52,45,73,29,70,57,75,92,92,85,100,56,74,55,68,87,100,93,80,80,86,64,80,100,100,66,52,100,100,66
2016-1-29T8Z,87,87,93,100,71,66,52,45,73,36,75,65,86,92,85,80,54,64,80,74,68,81,72,88,80,89,84,74,80,100,100,66,45,52,52,71
2016-1-29T9Z,87,81,100,93,71,70,45,60,73,17,68,50,93,92,79,92,62,69,74,75,68,87,100,93,80,73,92,64,83,100,100,71,35,43,43,71
2016-1-29T10Z,84,87,100,100,66,62,48,56,73,15,73,61,86,86,85,86,53,64,68,75,68,87,100,82,80,74,92,85,83,86,100,58,22,100,100,62
2016-1-29T11Z,87,81,100,100,71,75,52,64,79,17,73,62,80,92,79,92,67,69,73,75,68,87,92,82,86,63,92,69,89,86,100,58,25,100,100,58
2016-1-29T12Z,81,81,100,100,81,81,56,60,85,16,73,80,75,74,85,92,73,69,73,64,62,87,92,82,86,68,100,100,89,86,100,62,27,100,100,62
2016-1-29T13Z,84,81,82,100,71,66,56,65,54,28,53,86,80,74,85,86,53,69,68,80,67,75,86,77,79,68,86,100,100,80,100,62,27,43,43,62
2016-1-29T14Z,93,93,100,100,57,86,56,60,63,26,75,50,71,74,79,86,62,59,68,60,67,66,60,77,63,67,74,69,89,86,96,62,25,50,50,62
2016-1-29T15Z,81,100,87,100,71,58,52,61,58,33,61,46,54,74,79,74,53,55,77,65,62,54,52,77,73,67,69,69,100,86,96,66,38,54,54,66
2016-1-29T16Z,87,93,52,93,58,57,45,52,47,36,37,34,36,60,74,64,54,48,81,61,53,47,31,67,68,62,80,59,86,74,95,76,100,100,100,76
2016-1-29T17Z,93,100,82,100,62,58,42,47,38,31,37,31,32,46,74,64,50,48,43,43,53,38,32,67,63,62,60,64,91,69,94,76,100,100,100,76
2016-1-29T18Z,87,93,42,93,67,39,43,33,33,29,37,26,26,40,88,52,46,42,43,34,50,32,28,67,58,62,69,74,91,100,94,71,43,100,100,87
2016-1-29T19Z,93,62,100,87,55,25,30,47,27,23,20,20,25,53,91,49,47,42,55,43,46,66,23,63,58,58,51,64,86,100,91,87,53,100,100,87
2016-1-29T20Z,87,63,99,87,53,25,29,47,27,23,20,20,25,33,90,49,50,37,51,38,47,22,24,48,57,58,55,56,86,100,91,81,100,100,100,81
2016-1-29T21Z,87,75,82,81,28,22,26,47,19,21,30,19,27,32,69,49,43,36,51,38,42,22,23,48,63,58,55,54,86,100,91,82,100,100,100,81
2016-1-29T22Z,87,93,34,75,52,40,22,24,15,15,16,17,28,32,93,60,50,34,59,52,42,72,23,48,53,62,55,48,91,70,91,93,100,100,100,93
2016-1-29T23Z,87,66,87,87,63,40,22,21,14,17,26,19,32,34,93,49,40,36,47,34,50,31,21,51,62,62,40,44,91,75,91,93,100,100,100,93
2016-1-30T0Z,81,68,90,83,61,41,24,24,15,19,25,22,36,38,93,49,58,38,74,52,50,41,30,51,62,73,50,47,92,69,91,93,75,100,100,93
2016-1-30T1Z,81,75,100,75,59,45,29,32,19,26,25,29,47,37,93,49,100,45,73,52,50,41,51,51,63,73,74,47,92,56,90,93,78,100,100,93
2016-1-30T2Z,81,86,100,84,61,62,48,49,38,33,35,31,58,36,90,65,100,55,65,76,53,47,63,54,69,73,75,50,92,56,87,93,100,100,100,93
2016-1-30T3Z,81,75,100,87,63,38,33,55,56,35,35,31,58,36,100,65,99,55,65,76,53,47,63,54,73,73,74,50,90,56,87,92,97,100,100,92
2016-1-30T4Z,81,81,100,93,67,58,37,66,51,30,47,32,81,87,80,75,55,69,76,77,58,62,79,66,78,78,58,54,85,60,93,86,81,100,100,86
2016-1-30T5Z,100,81,93,100,82,100,43,53,51,33,53,31,76,50,93,70,64,59,76,74,80,66,51,71,78,78,70,50,85,51,93,81,75,100,100,86
2016-1-30T6Z,80,81,100,75,82,72,40,53,44,18,65,41,93,57,92,75,59,69,76,80,80,71,44,76,78,85,50,54,78,59,93,75,66,87,87,75
2016-1-30T7Z,70,86,100,75,100,93,34,69,63,26,80,44,100,61,100,75,60,69,85,77,83,76,86,81,78,79,68,58,72,69,100,71,57,70,70,71
2016-1-30T8Z,86,86,100,75,100,87,37,69,63,38,62,47,100,70,92,85,80,64,85,77,83,87,86,71,73,79,63,63,78,64,100,62,66,62,62,62
2016-1-30T9Z,84,87,100,87,87,100,37,61,63,35,62,47,93,74,91,85,69,64,64,77,86,81,65,76,73,79,50,62,78,51,100,54,41,43,43,51
2016-1-30T10Z,86,87,93,91,87,100,37,60,60,35,57,54,93,83,88,75,86,74,69,72,79,87,85,71,73,79,67,63,78,100,93,44,100,38,38,44
2016-1-30T11Z,89,87,81,100,87,100,37,60,55,35,57,53,92,82,87,74,85,73,68,72,78,86,84,72,72,79,67,75,78,100,91,47,100,51,51,48
2016-1-30T12Z,93,89,81,100,87,100,37,62,53,38,65,55,95,81,87,75,83,74,69,79,79,87,83,71,71,79,60,68,85,100,93,49,54,36,36,48
2016-1-30T13Z,93,93,81,100,87,100,37,66,51,45,80,57,100,80,86,75,80,74,69,92,81,87,80,71,68,80,50,67,84,100,93,55,13,36,36,55
2016-1-30T14Z,96,94,84,100,86,96,43,67,52,46,78,53,95,79,86,74,82,70,68,79,80,80,73,78,65,78,56,63,82,100,85,58,52,64,64,64
2016-1-30T15Z,93,89,60,100,84,90,38,66,51,38,67,57,100,83,79,72,87,60,72,69,69,70,55,56,61,69,64,63,79,73,79,62,100,54,54,67
2016-1-30T16Z,94,86,43,100,82,82,40,66,51,33,58,58,100,86,74,70,93,50,76,53,60,58,36,45,55,69,75,100,79,52,81,65,100,64,64,69
2016-1-30T17Z,97,92,69,100,68,69,42,62,44,32,50,51,74,78,81,69,88,52,71,47,64,54,42,69,50,69,78,100,80,75,85,70,100,82,82,79
2016-1-30T18Z,86,83,56,100,73,79,32,41,30,26,46,40,64,70,65,50,87,43,57,42,55,39,30,50,47,70,51,44,79,49,89,81,28,100,100,81
2016-1-30T19Z,86,81,66,100,67,77,27,25,17,22,40,30,43,61,60,39,84,39,47,36,52,28,27,53,42,70,37,44,79,48,88,79,39,100,100,81
2016-1-30T20Z,87,88,80,98,57,70,31,39,22,24,36,34,40,62,73,49,81,45,55,35,58,36,33,66,43,71,56,44,79,66,88,75,69,100,100,83
2016-1-30T21Z,86,70,58,81,63,68,23,18,17,22,27,31,44,36,90,39,57,35,44,29,67,28,26,56,34,73,38,44,78,52,88,76,50,100,100,81
2016-1-30T22Z,92,73,63,82,61,68,24,22,18,23,27,31,43,40,90,42,61,39,47,30,68,34,30,61,36,74,45,73,78,57,87,81,65,100,100,82
2016-1-30T23Z,81,86,80,88,55,69,28,35,22,26,28,33,42,52,92,51,73,51,58,34,71,51,41,74,46,76,65,44,74,75,87,93,100,100,100,84
2016-1-31T0Z,81,75,31,81,82,67,28,19,23,80,35,37,68,50,80,47,75,45,75,38,65,51,37,60,42,79,47,45,74,70,86,91,100,100,100,93
2016-1-31T1Z,93,77,36,82,83,70,28,22,23,79,37,37,68,53,81,49,76,47,75,40,66,56,41,64,42,79,51,79,84,72,85,67,100,100,100,90
2016-1-31T2Z,81,88,63,89,88,85,32,39,26,76,43,39,72,65,85,59,82,55,75,47,71,71,54,79,46,80,66,51,80,80,84,65,100,100,100,85
2016-1-31T3Z,81,75,44,100,82,82,33,57,30,86,62,49,93,65,86,58,70,51,66,65,80,58,80,68,39,74,59,61,79,87,86,80,100,100,100,80
2016-1-31T4Z,92,76,48,100,83,83,33,58,30,86,64,48,91,65,86,60,71,53,68,68,80,62,79,72,40,77,61,100,84,87,86,78,87,89,89,80
2016-1-31T5Z,81,87,69,100,89,91,36,63,33,91,72,45,85,67,88,66,78,60,76,77,80,75,78,86,48,81,70,100,79,87,86,75,65,69,69,80
2016-1-31T6Z,81,93,71,100,87,100,46,41,48,92,100,72,88,70,86,71,75,62,70,86,86,66,73,77,42,85,81,90,79,93,87,72,63,65,65,75
2016-1-31T7Z,87,93,71,100,87,96,45,38,48,91,100,74,89,70,85,74,75,63,71,86,84,68,72,79,42,88,79,68,85,93,90,57,72,65,65,65
2016-1-31T8Z,87,93,71,100,87,82,43,31,48,87,100,82,93,70,83,87,75,67,75,86,80,76,69,87,45,93,74,72,84,93,100,47,41,26,26,50
2016-1-31T9Z,87,91,71,98,87,86,44,33,47,90,100,93,88,75,83,93,78,71,81,86,80,87,92,82,46,88,86,80,85,93,100,31,47,24,24,31
2016-1-31T10Z,85,86,71,93,87,100,50,40,45,100,100,93,87,75,83,93,86,71,81,86,80,87,92,81,49,88,86,78,85,93,98,32,46,23,23,31
2016-1-31T11Z,81,93,71,100,100,100,50,49,49,100,100,100,87,75,76,93,93,71,87,100,93,87,92,77,49,93,86,74,85,93,86,42,42,18,18,42
2016-1-31T12Z,86,93,71,93,87,100,43,65,52,92,100,87,100,80,86,81,81,71,87,81,86,76,74,100,49,93,79,86,85,86,86,55,24,17,17,48
2016-1-31T13Z,93,95,71,93,81,100,53,75,39,92,100,100,88,75,100,87,100,71,87,100,93,81,93,72,46,86,80,74,79,87,76,51,19,16,16,51
2016-1-31T14Z,75,100,71,93,82,93,53,70,45,92,93,82,93,75,100,81,87,71,81,87,93,87,65,64,65,93,64,80,79,81,76,51,15,17,17,48
2016-1-31T15Z,86,91,68,100,83,94,53,66,45,92,89,80,89,75,93,77,88,67,81,85,91,76,61,62,59,86,61,64,69,71,76,54,25,28,28,54
2016-1-31T16Z,87,86,62,100,87,100,53,57,48,92,82,77,83,75,79,71,93,59,81,81,87,55,54,60,47,85,56,60,69,49,77,56,25,36,36,54
2016-1-31T17Z,93,92,77,100,91,99,52,59,42,89,49,30,69,61,100,59,93,55,71,68,87,42,48,60,51,75,46,52,74,37,89,71,26,100,100,71
2016-1-31T18Z,93,93,55,100,93,87,47,36,32,86,48,29,68,60,99,58,92,54,70,67,87,41,47,60,51,75,46,51,71,36,88,71,27,100,100,71
2016-1-31T19Z,93,80,48,93,87,100,67,30,23,58,47,25,61,54,69,52,87,46,67,55,93,39,42,69,55,75,90,49,60,35,88,76,35,100,100,76
2016-1-31T20Z,93,80,48,93,87,100,66,30,23,58,46,25,60,54,69,52,86,46,67,55,92,39,42,69,55,81,90,37,60,36,88,81,37,100,100,81
2016-1-31T21Z,93,80,42,87,87,100,51,28,51,58,44,25,57,53,65,45,93,43,72,68,93,59,45,64,51,81,90,49,60,58,87,81,44,100,100,81
2016-1-31T22Z,93,75,43,78,77,96,58,25,32,71,14,34,64,46,64,48,93,46,76,51,93,72,55,69,52,93,93,91,60,76,85,81,100,100,100,81
2016-1-31T23Z,94,70,45,70,67,93,66,23,13,86,14,34,63,46,64,48,92,46,75,51,92,71,55,69,54,93,92,91,68,76,84,77,100,100,100,81
