Username,Timestamp,Events,Time Spent,Time Helped
130,4/25/2017 14:07,LAB10,2,returning none
162,4/25/2017 14:08,HW6,4,
124,4/25/2017 14:24,HW6,4,not here
171,4/25/2017 14:28,HW6,2,syntax issue
173,4/25/2017 14:29,HW6,3,pascal
130,4/25/2017 14:37,HW6,2,misunderstanding negative indexing and string slicing
120,4/25/2017 15:02,HW6,4,confused about recursive inputs
162,4/25/2017 15:36,HW6,3,algorithm
120,4/25/2017 15:37,HW6,3,boolean flags
135,4/25/2017 16:02,HW6,3,office hours over
285,4/25/2017 17:54,HW6,5,logic error
244,4/25/2017 18:10,HW6,4,recursion question
226,4/25/2017 18:18,LAB10,1,questions about lab
316,4/25/2017 18:29,HW6,3,did not understand part 1
244,4/25/2017 18:30,HW6,5,logic error
155,4/25/2017 19:07,HW6,5,had wrong input
124,4/26/2017 10:02,HW6,5,issue with base case
155,4/26/2017 10:38,HW6,5,confused about what levelList was for/where it was made
310,4/26/2017 10:40,HW6,5,wanted reassurance
110,4/26/2017 10:51,HW6,4,"Sigh, ben wrote my name in so I cant give myself a fancy title. But it a brain fart error."
124,4/26/2017 11:22,HW6,5,Was checking for palindromes without realizing it
155,4/26/2017 11:27,HW6,5,not here
124,4/26/2017 12:14,HW6,5,part 2 of the homework
227,4/26/2017 12:39,HW6,5,not here
334,4/26/2017 12:40,HW6,5,Making part1 one super complicated with lists
254,4/26/2017 12:41,HW6,4,Didn't understand how to use third required input
227,4/26/2017 12:59,HW6,5,Needed help creating the list
334,4/26/2017 13:06,HW6,3,Was passing in and returning wrong types
335,4/26/2017 13:07,HW6,2,Wasn't sure how to use third required input
227,4/26/2017 13:29,HW6,5,Out of range error
335,4/26/2017 13:31,HW6,3,Wasn't recursing correctly
227,4/26/2017 13:47,HW6,5,Having difficulty creating the 2D list using previous numbers in triangle
297,4/26/2017 15:06,HW6,2,Help with plaindrome problem 
135,4/26/2017 15:07,HW6,3,Needed help starting pascals triangle
369,4/26/2017 15:07,HW6,5,Help with conceptualizing which way the pascals recursion goes 
174,4/26/2017 15:09,HW6,1,Trouble makind gcd recursive
254,4/26/2017 15:21,HW6,4,Help with pascal function and what to pass it 
184,4/26/2017 15:22,HW6,3,Help with the gcd function 
285,4/26/2017 15:45,HW6,5,Was resetting the reverseWord in palindrome function 
266,4/26/2017 16:06,HW6,4,not here
184,4/26/2017 16:09,HW6,3,"Recursion depth reached, base case was never being reached, faulty if"
369,4/26/2017 16:22,HW6,5,out of bounds error
310,4/27/2017 12:00,OTHERS,5,Understanding the stack
174,4/27/2017 12:05,HW6,2,Help with iterative solution before recursive
268,4/27/2017 12:14,HW6,2,quick clarifications
137,4/27/2017 12:15,HW6,4,Questions about inputs for pascal function
121,4/27/2017 12:19,HW6,5,How to approach pascals triangle
269,4/27/2017 12:23,HW6,2,Second problem what to return
229,4/27/2017 12:24,HW6,1,Questions about how to do pascals triangle
107,4/27/2017 12:24,HW6,4,working with passing in a 2d list recursively and appending to it
316,4/27/2017 12:29,HW6,3,Pascals base case
106,4/27/2017 12:36,HW6,5,wasn't sur how to start 
120,4/27/2017 12:41,HW6,5,setting up part 3
221,4/27/2017 12:54,HW6,5,
121,4/27/2017 12:56,HW6,5,Bug fixing help
227,4/27/2017 12:57,HW6,5,student left
335,4/27/2017 13:04,HW6,3,kinda trying to fish for answers
118,4/27/2017 13:19,HW3,5,problem with recursion
310,4/27/2017 13:26,HW3,5,problem with base case
130,4/27/2017 13:29,HW6,3,fishing/wants answers checked
254,4/27/2017 13:35,HW6,5,student left
334,4/27/2017 13:39,HW3,5,student left
120,4/27/2017 13:46,HW6,3,recursive step
162,4/27/2017 13:47,HW6,5,student left
261,4/27/2017 13:50,HW6,5,problem with recursion idea
121,4/27/2017 14:14,HW6,5,recursive reverse
217,4/27/2017 14:17,HW6,5,not understanding that you need to reverse it first and compare it
297,4/27/2017 14:18,HW6,3,reverse string
171,4/27/2017 14:19,HW6,3,fishing
145,4/27/2017 14:22,HW6,4,problem creating level list
335,4/27/2017 14:22,HW6,3,input validation
118,4/27/2017 14:22,HW6,5,pascal recursive step
112,4/27/2017 14:32,HW6,4,not understanding list mutibility
137,4/27/2017 14:44,HW6,5,problem with the three inputs
243,4/27/2017 14:53,HW6,4,"GCD was right, but needed help figuring out part 1"
261,4/27/2017 14:54,HW6,5,part 1 recursion
165,4/27/2017 14:55,HW2,3,recursive reverse
335,4/27/2017 14:57,HW6,4,student left ?
112,4/27/2017 15:00,HW6,3,pascal recursive step
217,4/27/2017 15:06,HW6,4,student left ?
171,4/27/2017 15:18,HW6,3,student left ?
130,4/27/2017 15:27,HW6,4,helped for prob 1 and 2
208,4/27/2017 15:29,HW6,5,fixed her problem since she submitted the form
108,4/27/2017 15:29,HW6,3,student left
338,4/27/2017 15:30,HW6,4,"had error with recursive function, worked after not trying to do length of a string"
145,4/27/2017 15:30,HW6,4,student left
243,4/27/2017 15:31,HW6,4,student left
254,4/27/2017 15:53,HW6,5,student left
165,4/27/2017 15:56,HW2,3,student left
329,4/27/2017 15:57,HW6,3,didn't understand recursion AT ALL
184,4/27/2017 16:02,HW6,3,needed help with how to set up 2D list and how to use it for this hw
332,4/27/2017 16:03,HW6,3,wanted to know if he hardcoded something and how to prind out the 2D list
261,4/27/2017 16:05,HW6,4, double-checking design for poblem 2
208,4/27/2017 16:14,HW6,2,needed to use string concatination for input message
184,4/27/2017 16:15,HW6,3,answered question when I helped her earlier
303,4/27/2017 16:24,HW6,4,help with reverse function logic
261,4/27/2017 16:27,HW6,2,requested again
297,4/27/2017 16:36,HW6,3,student left?
358,4/27/2017 16:42,HW6,5,index error on pascals (starting at level 1 not 0)
329,4/27/2017 16:49,HW6,4,"Had a super simple logic error, was checking second letter against last instead of first"
179,4/27/2017 17:03,HW6,2,student left??
292,4/27/2017 17:09,HW6,4,needed help with how to do part 3
179,4/27/2017 17:17,HW6,3,needed help understanding what the error was saying
171,4/27/2017 17:20,HW6,4,needed help with what to do for part 3
179,4/27/2017 17:30,HW6,2,"was accessing a part of the 2D list that didn't exist, too far"
292,4/27/2017 17:44,HW6,3,needed help understanding what to do still
107,4/27/2017 17:45,HW6,5,help with printing
179,4/27/2017 17:50,HW6,2,office hours over
121,4/28/2017 10:03,HW6,5,(???) He was unsure whether or not it was OK to create part of the list before passing it in... but his program works fine otherwise. I told him that it was OK but I'm unsure about the answer I gave him.
260,4/28/2017 10:03,HW6,2,Wanted help with printing out the contents in his 2D list (he did a list of lists)
215,4/28/2017 10:04,HW6,5,Needed help with understanding the concept of pascal's triangle + help with logic.
149,4/28/2017 10:06,HW6,3,Wanted t know if it was OK to add another parameter to pascal(). No.
220,4/28/2017 10:07,HW6,4,Program wasn't recursive.
278,4/28/2017 10:08,HW6,5,Explained to him how he might use the 3rd parameter.
217,4/28/2017 10:08,HW6,4,Needed help with recursive.\
130,4/28/2017 10:10,HW6,3,Program wasn't recursive.
174,4/28/2017 10:10,HW6,2,Needed help with parameters.
296,4/28/2017 10:15,HW6,4,Confusion about 3rd parameter in GCD problem
215,4/28/2017 10:32,HW6,4,
149,4/28/2017 10:43,HW6,2,Needed further help with base cases for pascal()
120,4/28/2017 10:44,HW6,5,
162,4/28/2017 10:46,HW6,4,told her to draw out Pascals triangle
260,4/28/2017 10:49,HW6,2,didn't have a base case
143,4/28/2017 10:54,HW6,5,directed her to Euclid's algorithm
292,4/28/2017 10:57,HW6,5,confused about row generation
110,4/28/2017 10:59,HW6,3,GCD only had 2 parameters
261,4/28/2017 11:08,HW2,4,She was missing closing parenthesis... Her program was so simple I'm mad I didn't think of that solution. 
215,4/28/2017 11:09,HW6,5,student left
334,4/28/2017 11:09,HW6,5,was calling pascal with wrong params
154,4/28/2017 11:10,HW6,4,student left
149,4/28/2017 11:13,HW6,2,student left
108,4/28/2017 11:20,HW6,3,
162,4/28/2017 11:30,HW6,3,row generation
260,4/28/2017 11:31,HW6,1,office hours over
232,4/28/2017 11:32,HW6,4,office hours over
174,4/28/2017 11:40,HW6,2,office hours over
143,4/28/2017 11:48,HW6,5,office hours over
269,4/28/2017 11:57,HW6,3,office hours over
176,4/28/2017 11:59,HW6,4,office hours over
120,4/28/2017 13:55,HW6,5,debugging pascals triangle
162,4/28/2017 13:56,HW6,4,starting pascals triangle
232,4/28/2017 13:56,HW6,5,not using levelList
190,4/28/2017 13:56,HW6,5,Help with pascals triangle
306,4/28/2017 13:56,HW6,4,help with part 1
258,4/28/2017 13:56,HW6,4,starting part 1
184,4/28/2017 13:57,HW6,3,basic structure for pascal's triangle
337,4/28/2017 13:59,HW6,4,starting part 1
296,4/28/2017 14:04,HW6,4,starting part 3
135,4/28/2017 14:04,HW6,3,algortihm for part 2
303,4/28/2017 14:04,HW6,4,algorithm for part 2
143,4/28/2017 14:12,HW6,5,how to make a new level part 3
305,4/28/2017 14:21,HW6,3,starting part 1
232,4/28/2017 14:23,HW6,3,starting part 1
269,4/28/2017 14:26,HW6,3,algorithm for part 3
316,4/28/2017 14:26,HW6,3,how to make a new level part 3
297,4/28/2017 14:31,HW6,3,algorithm for part 2
337,4/28/2017 14:31,HW6,2,working on understanding recursion for part 1
296,4/28/2017 14:32,HW6,5,recursive step pascal
108,4/28/2017 14:33,HW6,3,recursive step pascal
243,4/28/2017 14:34,HW6,5,Needed help with algorithm for pascals
162,4/28/2017 14:35,HW6,5,student left
135,4/28/2017 14:35,HW6,3,gcd recursive step
258,4/28/2017 14:43,HW6,4,reversing word
283,4/28/2017 14:46,HW6,5,gcd recursive step
171,4/28/2017 14:49,HW6,3,Forgot that it had 3 inputs
305,4/28/2017 14:55,HW3,2,pascal
306,4/28/2017 14:59,HW6,3,
303,4/28/2017 14:59,HW6,4,Ended up needing part 3 help
184,4/28/2017 15:00,HW6,3,List not set up right
179,4/28/2017 15:00,HW6,2,student left
244,4/28/2017 15:03,HW6,4,was using euclid's method and didn't understand it
108,4/28/2017 15:13,HW6,3,
150,4/28/2017 15:14,HW6,1,"was trying to use factorial for pascal, and didn't understand it"
296,4/28/2017 15:17,HW6,5,recursive step pascal
316,4/28/2017 15:19,HW6,2,recursive step pascal
135,4/28/2017 15:21,HW6,3,student left
135,4/28/2017 15:22,HW6,3,requested again
130,4/28/2017 15:23,HW6,4,spaghetti code
306,4/28/2017 15:25,HW6,4,requested again
297,4/28/2017 15:26,HW6,2,pascal revursive step
190,4/28/2017 15:29,HW6,5,recursive step pascal
305,4/28/2017 15:31,HW6,2,recursion woes
337,4/28/2017 15:38,HW6,4,recursion woes
171,4/28/2017 15:47,HW6,4,
244,4/28/2017 16:02,HW6,4,
258,4/28/2017 16:03,HW6,4,office hours over
108,4/28/2017 16:10,HW6,2,office hours over
150,4/28/2017 16:28,HW2,2,office hours over
329,4/28/2017 16:30,HW6,5,forgot to call recursive function in important recursive case
304,4/28/2017 16:31,HW6,5,for loop for creating a new level
306,4/28/2017 16:39,HW6,4,office hours over
184,4/28/2017 16:41,HW6,3,office hours over
305,4/28/2017 16:55,HW6,5,office hours over
266,5/2/2017 14:14,PROJ3,4,Needed help thinking about the project
297,5/2/2017 14:47,PROJ3,3,student left
121,5/2/2017 17:58,PROJ3,5,help with the design of functions
173,5/2/2017 18:10,PROJ3,2,help with understanding the design
107,5/2/2017 18:19,PROJ3,2,confused about the prettyPrint function
121,5/2/2017 18:37,PROJ3,5,question about variables
335,5/2/2017 18:46,PROJ3,3,questions about the design
176,5/2/2017 18:58,PROJ3,1,
215,5/3/2017 13:00,PROJ3,5,questions about coding for flags and mines
173,5/3/2017 13:18,PROJ3,3,questions about functions and design
297,5/3/2017 13:44,PROJ3,2,"didnt include to ."" when getting the file"""
124,5/3/2017 14:15,PROJ3,4,How to play minesweeper
217,5/3/2017 15:40,OTHERS,4,design check and question on how to store the board 
274,5/4/2017 12:02,PROJ3,5,Making the 2d list from the file
264,5/4/2017 12:03,PROJ3,4,How to make the userBoard that does not effect the other board
121,5/4/2017 12:04,PROJ3,5,Recursion
124,5/4/2017 12:07,PROJ3,5,help with understanding what an island is
162,5/4/2017 12:21,PROJ3,4,Understanding islands
120,5/4/2017 12:22,PROJ3,5,Understanding the two lists
334,5/4/2017 12:27,PROJ3,5,Understanding the two lists
121,5/4/2017 12:33,PROJ3,5,Making a trail for the recursion to not repeat a location
310,5/4/2017 12:37,OTHERS,4,Can use dictonary for coordinates?
118,5/4/2017 12:51,PROJ3,5,
169,5/4/2017 13:05,PROJ3,4,"Needed help, suggested playing minesweeper since hes never played or understands what is going ion"
155,5/4/2017 13:05,PROJ3,3,structure of file
118,5/4/2017 13:11,PROJ3,5,maybe copied over prettyboard function incorrectly?
292,5/4/2017 13:11,PROJ3,3,function ideas
121,5/4/2017 13:23,PROJ3,5,wanted help with island
120,5/4/2017 13:35,PROJ3,4,doesnt understand game really
310,5/4/2017 13:43,OTHERS,5,easy question
261,5/4/2017 13:45,PROJ3,2,nevermind
155,5/4/2017 13:58,PROJ3,3,making a list of mines
292,5/4/2017 13:59,PROJ3,4,program design
322,5/4/2017 14:00,PROJ3,4,Read the file twice
120,5/4/2017 14:08,PROJ3,4,making two boards
310,5/4/2017 14:09,OTHERS,5,error with changing a constant
121,5/4/2017 14:12,PROJ3,5,going to bounds and getting stuck
369,5/4/2017 14:20,PROJ3,3,needed help getting started
128,5/4/2017 14:26,PROJ3,3,shallow copies
118,5/4/2017 14:32,PROJ3,5,printing boards
211,5/4/2017 14:35,PROJ3,5,help with recursion function - trying to do too much
322,5/4/2017 14:36,PROJ3,2,counting mines
121,5/4/2017 14:44,PROJ3,5,talking about recursion
130,5/4/2017 14:49,PROJ3,4,understanding minesweeper
118,5/4/2017 15:31,PROJ1,5,"small bug counting mines, also design questions (2 board setup)"
322,5/4/2017 15:41,PROJ3,4,"board was a list of strings, not a list of lists of chars. caused problems"
329,5/4/2017 15:44,PROJ3,3,doesn't know how to structure design document
130,5/4/2017 15:45,PROJ3,3,setting up 2d lists
253,5/4/2017 15:58,PROJ2,4, help with design (also changing to 2d list not list of strings)
305,5/4/2017 16:34,PROJ3,2,"starting out this proj, general design"
253,5/4/2017 16:47,PROJ3,3,"was setting entire board to dots, couldn't figure out how to keep border"
329,5/4/2017 16:51,PROJ3,4,general design help
261,5/4/2017 17:10,PROJ3,2,needed instruction clarifications
253,5/4/2017 17:18,PROJ3,4,coudln't read in file twice to make two boards
261,5/4/2017 17:51,PROJ3,4,design verification
296,5/5/2017 10:06,OTHERS,5,Needed help with ideas for functions.
155,5/5/2017 10:24,PROJ3,4,Needed help thinking of other possible recursive functions.
296,5/5/2017 10:30,OTHERS,5,Was wondering if it would be a good idea to recursively generate the clue # fields.
155,5/5/2017 11:01,PROJ3,4,"by request, recursion"
130,5/5/2017 11:41,PROJ3,4,Fishing. Didn't know how to create the 2D list. I helped them a bit.
173,5/5/2017 11:53,PROJ3,2,was confused about two 2d lists
262,5/5/2017 14:00,OTHERS,5,Questions about design function ideas for more
173,5/5/2017 14:00,PROJ3,3,Question about design functions
274,5/5/2017 14:00,PROJ3,4,shallow vs deep copy for creating the display board
242,5/5/2017 14:00,PROJ3,5,understanding island recursion
143,5/5/2017 14:00,PROJ3,5,checking design and parameters
251,5/5/2017 14:01,PROJ3,4,Questions about the two 2-d lists and pretty print function 
184,5/5/2017 14:01,PROJ3,3,"questions about separate list, parameters and order of main"
110,5/5/2017 14:01,PROJ3,5,Question about design functions
362,5/5/2017 14:03,PROJ3,5,thinking about base cases
274,5/5/2017 14:10,PROJ3,3,Help with deep copy and pretty print
297,5/5/2017 14:13,PROJ3,2,"using , in input"
251,5/5/2017 14:14,PROJ3,4,Questions about design functions and constants 
251,5/5/2017 14:15,PROJ3,2,requested again
242,5/5/2017 14:18,PROJ3,5,confused about parameter for pretty print
184,5/5/2017 14:32,PROJ3,2,design questions
110,5/5/2017 14:34,PROJ3,2,deep copy not working ?? i don't know why
242,5/5/2017 14:40,PROJ3,5,Help with the two different boards
108,5/5/2017 14:41,PROJ3,3,choosing functions and how minesweeper works
130,5/5/2017 14:45,PROJ3,4,Question about printing
297,5/5/2017 14:56,PROJ3,2,how to count mines with flags
242,5/5/2017 15:00,PROJ3,5,update board function what helper functions needed
108,5/5/2017 15:08,PROJ2,3,design questions
354,5/5/2017 15:08,PROJ3,5,understanding project
306,5/5/2017 15:10,PROJ3,4,Needed to know what new functions to add
130,5/5/2017 15:13,PROJ3,4,Needed assistance with recursion 
242,5/5/2017 15:16,PROJ3,5,Checking design
297,5/5/2017 15:27,PROJ3,2,Understanding two boards
143,5/5/2017 15:31,PROJ3,5,Wanted to discuss their design
354,5/5/2017 15:35,PROJ3,5,Recursive loops
108,5/5/2017 15:36,PROJ3,4,Didn't uderstand difference between recursive call and the count mines function
261,5/5/2017 15:51,PROJ3,5,Design document
130,5/5/2017 16:06,PROJ3,2,recursion help
329,5/5/2017 16:31,PROJ3,5,Design document
274,5/8/2017 9:59,PROJ3,5,recursive design
227,5/8/2017 10:00,PROJ3,5,"fishing. legit said i don't know how to do it recursively"""""
155,5/8/2017 10:12,PROJ3,4,didnt use prettyPrintBoard
130,5/8/2017 10:37,PROJ3,4,trying to do too much
155,5/8/2017 10:52,PROJ3,3,problem with recursive design
297,5/8/2017 13:12,PROJ3,2,"Needed and"" instead of ""or"" in conditional statement"""
264,5/8/2017 13:16,PROJ3,4,Needed help thinking out base case
118,5/8/2017 13:23,PROJ3,5,Was actually shallow copying instead of deep copying
297,5/8/2017 13:40,PROJ3,2,"Needed two lists, was passing original to pretty print"
357,5/8/2017 13:40,PROJ3,5,Wasn't reading in list correctly
253,5/8/2017 13:47,PROJ3,5,Logic error
264,5/8/2017 13:53,PROJ3,4,fishing
253,5/8/2017 13:58,PROJ3,3,Wasn't using indices for board
357,5/8/2017 13:59,PROJ3,2,trying to read line from file when pointer was already at end
253,5/8/2017 14:07,PROJ3,5,figuring out iterating over the 2d list
130,5/8/2017 14:15,PROJ3,3,helping fix a syntax error (kept asking more questions)
176,5/8/2017 14:24,PROJ3,2,syntax error and general idea of recursion
278,5/8/2017 14:31,PROJ3,4,reading in file and creating 2d list
253,5/8/2017 14:41,PROJ3,4,need to clean up debugging statements
176,5/8/2017 14:48,PROJ3,1,putting  debug statement in wrong place
130,5/8/2017 14:50,PROJ3,3,counting total # of mines
297,5/8/2017 14:59,PROJ3,2,Needed to make a copy of the board to show the user 
176,5/8/2017 15:02,PROJ3,1,Was confused about when recursion should happen 
253,5/8/2017 15:12,PROJ3,4,Couldn't conceptualize what the recursion meant and what was needed
128,5/8/2017 15:32,PROJ3,3,Good commenting
158,5/9/2017 12:29,PROJ3,4,Needed help making the board
227,5/9/2017 12:30,PROJ3,5,Needed help figuring out how to do recursive search
124,5/9/2017 12:32,PROJ3,5,Needed help figuring out how to do recursive search
107,5/9/2017 12:33,PROJ3,5,Needed help figuring out how to do recursive search
264,5/9/2017 12:35,PROJ3,5,student left
284,5/9/2017 12:38,PROJ3,2,student left
162,5/9/2017 12:45,PROJ3,4,Help understanding print pretty board
310,5/9/2017 12:53,OTHERS,5,Rubber Duck
149,5/9/2017 12:54,PROJ3,3,Win conditions and Rubber Duck
130,5/9/2017 12:56,PROJ3,4,multiple questions about syntax issues
227,5/9/2017 12:57,PROJ3,5,Needed help with base case
255,5/9/2017 13:03,PROJ3,5,Needed help making the second board
346,5/9/2017 13:06,PROJ3,4,student left
120,5/9/2017 13:18,PROJ3,5,board studd
334,5/9/2017 13:41,PROJ3,5,needed help thinking about a clue list
357,5/9/2017 13:44,PROJ3,5,
334,5/9/2017 13:53,PROJ3,5,requested again
162,5/9/2017 14:01,PROJ3,4,issues wwith pretty print
297,5/9/2017 14:11,OTHERS,3,
130,5/9/2017 14:13,PROJ3,5,printing
173,5/9/2017 14:13,PROJ3,3,
357,5/9/2017 14:16,PROJ3,5,requested again
130,5/9/2017 14:50,LAB13,3,
242,5/9/2017 15:06,PROJ3,5,print
242,5/9/2017 15:31,PROJ3,5,
155,5/9/2017 15:39,PROJ3,4,
173,5/9/2017 17:56,PROJ3,3,strip/split confusion
297,5/9/2017 18:08,PROJ3,2,needed help converting the dots for the clue board
130,5/9/2017 18:15,LAB13,4,confused about strip/split and how to create a key in a dictionary
254,5/9/2017 18:43,PROJ3,3,needed clarification on prettyprint function
130,5/9/2017 18:48,LAB13,2,requested again
173,5/9/2017 18:50,PROJ3,3,minor error in strip/split
285,5/9/2017 18:59,PROJ3,5,errors/confusion with strip and split
130,5/9/2017 19:16,LAB13,2,confused about dictionaries
260,5/10/2017 10:01,PROJ3,2,was/is confused about what prettyprint is doing
124,5/10/2017 10:02,PROJ3,5,was returning her recursive call-- ending loop
176,5/10/2017 10:03,PROJ3,2,having trouble with deep copies
252,5/10/2017 10:17,PROJ3,4,was splitting on whitespace
155,5/10/2017 10:25,PROJ3,4,thinking out recursion
260,5/10/2017 10:39,PROJ3,2,Was splitting on whitespace
334,5/10/2017 10:57,PROJ3,5,not here
173,5/10/2017 13:02,PROJ3,2,Needed help with updating and counting mines
334,5/10/2017 13:02,PROJ3,5,Was returning the wrong variable
227,5/10/2017 13:03,PROJ3,5,Syntax error in if statement
130,5/10/2017 13:03,PROJ3,5,Was trying to call recursive function each time user picked reveal
254,5/10/2017 13:06,PROJ3,3,student left
242,5/10/2017 13:08,PROJ3,5,Was trying to make getting the length of the board complicated...
244,5/10/2017 13:10,PROJ3,5,fishing. Didn't seem to even read the project description
297,5/10/2017 13:11,PROJ3,2,Wasn't updating the board in their flag function
305,5/10/2017 13:23,PROJ3,3,office hours over
340,5/10/2017 13:30,PROJ3,5,office hours over
227,5/10/2017 13:33,PROJ3,5,office hours over
268,5/10/2017 13:37,PROJ3,1,office hours over
356,5/10/2017 13:39,PROJ3,4,office hours over
274,5/10/2017 13:57,PROJ3,5,office hours over
244,5/10/2017 14:33,PROJ3,5,Super behind on creating 2d lsits
305,5/10/2017 14:34,PROJ3,2,"jsut started project, didnt know how to count mines"
110,5/10/2017 14:35,PROJ3,4,...messed up my name :{ but he asked about recursivly bounds checking
274,5/10/2017 14:36,PROJ3,5,recursive call logic
176,5/10/2017 14:40,OTHERS,3,Recursive call logic
356,5/10/2017 14:47,PROJ3,4,Out of range on the boundaries of the board 
305,5/10/2017 14:55,PROJ3,3,Not here -- Came back and said nobody called her(did help with her question)
369,5/10/2017 14:58,PROJ3,4,Not on the right track with the recursion 
176,5/10/2017 15:08,PROJ3,1,Help with recursion 
356,5/10/2017 15:14,PROJ3,4,was using  <= len(board) so still going out of range 
274,5/10/2017 15:18,PROJ3,5,Needed help with starting the recursion/how to stop it 
254,5/10/2017 15:24,PROJ3,4,Making a deep copy of a 2D list 
184,5/10/2017 15:33,PROJ3,3,Starting with reading in the board 
100,5/10/2017 15:45,OTHERS,4,student left
176,5/10/2017 15:47,PROJ3,2,Bug
255,5/10/2017 15:59,PROJ3,5,islands and checkforwin
279,5/10/2017 16:00,OTHERS,3,help understanding islands
100,5/10/2017 16:02,OTHERS,4,wasnt sure how islands or duplicate board would work
369,5/10/2017 16:03,PROJ3,5,Wasnt sure how to go about the island recursion
155,5/10/2017 16:14,PROJ3,5,office hours over
358,5/10/2017 16:19,PROJ3,4,office hours over
184,5/10/2017 16:27,PROJ3,3,office hours over
159,5/10/2017 16:31,PROJ3,3,office hours over
335,5/10/2017 16:33,PROJ3,3,office hours over
260,5/11/2017 11:57,PROJ3,2,How to make the 2 different boards
217,5/11/2017 11:57,PROJ3,4,understanding recursion
227,5/11/2017 11:57,PROJ3,5,Understanding recursion
329,5/11/2017 11:57,PROJ3,1,How to make 2-D list
285,5/11/2017 11:58,PROJ3,5,student left
107,5/11/2017 12:03,PROJ3,5,understanding recursion
320,5/11/2017 12:05,PROJ3,4,building 2-D list from file
173,5/11/2017 12:06,PROJ3,2,setting up the answer key board
297,5/11/2017 12:07,PROJ3,3,counting the bombs
255,5/11/2017 12:11,PROJ3,5,student left
171,5/11/2017 12:11,PROJ3,3,"Help with getting started, design was not going to work for the project"
296,5/11/2017 12:22,PROJ3,5,"return statement in wrong spot, returning too early"
227,5/11/2017 12:30,PROJ3,5,nevermind
260,5/11/2017 12:32,PROJ3,2,trying to add str and int when calculating mines
260,5/11/2017 12:32,PROJ3,2,requested again
335,5/11/2017 12:36,PROJ3,3,"needed help with island, couldn't figure out logic behind it"
329,5/11/2017 12:43,PROJ3,4,couldnt figure out islands
118,5/11/2017 12:47,PROJ3,5,"revealing spot, but accessing the wrong copy of the board"
184,5/11/2017 12:56,PROJ3,3,fixing 2d boards
320,5/11/2017 13:06,PROJ3,3,help making 2d list
130,5/11/2017 13:12,PROJ3,5,Lots of things...
169,5/11/2017 13:12,PROJ3,4,help copying 2d list
261,5/11/2017 13:13,PROJ3,5,help with design
179,5/11/2017 13:18,PROJ3,4,student left
171,5/11/2017 13:28,PROJ3,5,student left
244,5/11/2017 13:29,PROJ3,5,Loading the file
258,5/11/2017 13:38,PROJ3,3,never created 2d lst
173,5/11/2017 13:39,PROJ3,4,just wanted to check
334,5/11/2017 13:49,PROJ3,5,student left
260,5/11/2017 13:52,PROJ3,2,help with getting numbers
118,5/11/2017 13:59,PROJ3,5,island reveal
261,5/11/2017 14:14,PROJ3,5,requested again
297,5/11/2017 14:14,PROJ3,2,logic help and needed to be an or
101,5/11/2017 14:20,PROJ3,3,just needed to change board to 2d list not list of strings
145,5/11/2017 14:22,PROJ3,4,"Game mechanics, how spaces get revealed"
176,5/11/2017 14:32,OTHERS,5,student left ?
165,5/11/2017 14:33,PROJ3,4,"making second list, just forgot to reset row to empty inside loop"
159,5/11/2017 14:33,PROJ3,5,fixing recursion. almost had it right just small changes
320,5/11/2017 14:33,PROJ3,3,fix making second baord (use indices not values)
258,5/11/2017 14:52,PROJ3,3,student left ?
244,5/11/2017 14:59,PROJ3,4,student left ?
130,5/11/2017 15:03,PROJ3,4,student left
335,5/11/2017 15:06,PROJ2,4,
101,5/11/2017 15:09,PROJ3,3,couldn't properly create 2d list
340,5/11/2017 15:11,PROJ3,5,recursion was looping forever
108,5/11/2017 15:38,PROJ3,4,recursion help
145,5/11/2017 15:39,PROJ3,4,couldn't figure out how to recursively move along the board
260,5/11/2017 15:40,PROJ3,2,student left?
139,5/11/2017 15:43,OTHERS,5,needed help with structuring the checking for clues function
107,5/11/2017 15:51,PROJ3,5,recursion help
155,5/11/2017 15:53,PROJ3,5,
253,5/11/2017 16:03,PROJ3,5,student left?
184,5/11/2017 16:07,PROJ3,3,help with recursion and revealing clues
305,5/11/2017 16:11,PROJ3,3,theres no way this girl is finishing 
139,5/11/2017 16:26,OTHERS,5,helped above
190,5/11/2017 16:29,PROJ3,3,made a shallow copy of board
184,5/11/2017 16:30,PROJ3,3,helped above
335,5/11/2017 16:42,PROJ2,3,student left?
139,5/11/2017 17:15,OTHERS,5,recursion help
171,5/11/2017 17:21,PROJ3,5,was having issues with function
305,5/11/2017 17:44,PROJ3,5,recursion help
305,5/12/2017 10:00,PROJ3,4,
173,5/12/2017 10:02,PROJ3,2,Fixed her clues -- she never reset the count to 0.
130,5/12/2017 10:02,PROJ3,5,Fixed her nested for loops but could not help with her recursive reveal function.
305,5/12/2017 10:02,PROJ3,5,requested again
260,5/12/2017 10:02,PROJ3,2,
268,5/12/2017 10:11,PROJ3,2,Island help
173,5/12/2017 10:12,PROJ3,3,Recursive function help
162,5/12/2017 10:14,PROJ3,5,Recursion help
278,5/12/2017 10:14,PROJ3,5,Wanted help figuring out an approach to the recursive function.
250,5/12/2017 10:14,OTHERS,5,"Recursive function never went up-left, left, or down-left."
219,5/12/2017 10:18,PROJ3,5,not here
217,5/12/2017 10:18,PROJ3,5,was confused about recursion
305,5/12/2017 10:30,PROJ3,2,She hard coded every board
296,5/12/2017 10:31,PROJ3,5,
130,5/12/2017 10:43,PROJ3,4,student left
